ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Education_Encoded,Income_Normalized,Income_Scaled_Robust,Cluster,Cluster_PCA,Cluster_Hierarchical
4790,1958,Graduation,Divorced,79803.0,0,1,02-06-2014,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,3,11,0,67,2,0.11741430754238001,0.8678055631889102,1,1,1
10245,1986,2n Cycle,Single,80910.0,0,0,31-10-2012,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,3,11,0,39,0,0.11907912941997426,0.9016060578302952,0,0,0
1109,1982,Master,Together,27590.0,1,0,23-04-2013,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,43,3,0.03889096093458619,-0.7264358340203353,0,0,0
6001,1979,Graduation,Married,56775.0,0,1,02-01-2013,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,3,11,0,46,2,0.08278240311849562,0.16468199444291778,0,0,0
5538,1975,Graduation,Divorced,83829.0,0,0,08-10-2013,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,3,11,1,50,2,0.12346902559043277,0.990733107386034,0,0,0
10552,1979,2n Cycle,Married,54210.0,0,1,20-05-2013,18,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,3,11,0,46,0,0.07892488901187483,0.08636377515190376,0,0,0
1545,1986,Graduation,Married,38508.0,1,0,02-08-2013,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,3,11,0,39,2,0.05531058628198804,-0.393071967268175,0,0,0
7409,1970,Graduation,Together,53187.0,1,0,26-10-2013,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,3,11,0,55,2,0.07738639508163192,0.05512808769197887,0,0,0
4444,1972,Graduation,Married,30023.0,1,0,24-03-2014,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,3,11,0,53,2,0.04254995969536918,-0.6521480260144729,0,0,0
146,1960,PhD,Single,76045.0,0,0,15-11-2013,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,3,11,0,65,4,0.1117626358025434,0.7530609752373973,1,1,1
6271,1952,PhD,Married,50870.0,0,1,19-06-2014,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,3,11,0,73,4,0.07390184920052456,-0.015617843729962444,1,1,1
10065,1970,2n Cycle,Married,15315.0,0,0,03-08-2013,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,3,11,0,55,0,0.020430537675806396,-1.101233550120607,0,0,0
4741,1974,2n Cycle,Married,65463.0,1,0,30-01-2014,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,3,11,0,51,0,0.09584832224454684,0.4299563372110775,0,0,0
246,1965,Graduation,Married,66480.0,1,1,31-05-2014,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,3,11,0,60,2,0.09737779274997894,0.46100882415804095,1,1,1
375,1954,Graduation,Divorced,76773.0,0,0,25-02-2013,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,3,11,0,71,2,0.11285747801292154,0.7752893041433849,1,1,1
1524,1983,2n Cycle,Single,81698.0,0,0,01-03-2013,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,3,11,1,42,0,0.12026420587846048,0.9256663918658973,0,0,0
10022,1973,PhD,Single,54466.0,1,1,09-02-2014,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,3,11,0,52,4,0.07930988847046934,0.09418033037159171,0,0,0
7451,1960,Master,Single,98777.0,0,0,17-02-2014,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,3,11,0,65,3,0.1459493846024279,1.4471466520106255,1,1,1
11010,1984,PhD,Single,16269.0,1,0,30-08-2013,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,3,11,0,41,4,0.021865262220725004,-1.0721046685597386,0,0,0
4356,1971,Graduation,Together,71819.0,0,1,28-08-2013,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,3,11,0,54,2,0.10540713692746369,0.6240267472748924,0,0,0
3885,1983,PhD,Married,33569.0,1,0,16-10-2013,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,3,11,1,42,4,0.04788280375855721,-0.543876522854264,0,0,0
1175,1983,Master,Married,36262.0,0,0,20-09-2013,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,3,11,1,42,3,0.05193281759447526,-0.461650025953406,0,0,0
880,1966,Basic,Together,22634.0,0,0,16-01-2013,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,59,1,0.03143761204085807,-0.8777594577264817,1,1,1
2320,1978,2n Cycle,Married,47025.0,0,1,12-09-2013,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,3,11,0,47,0,0.06811933780093121,-0.1330188391194162,0,0,0
850,1968,Graduation,Single,70566.0,0,1,06-10-2013,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,3,11,0,57,2,0.10352274504613977,0.5857683734847791,0,0,0
4713,1979,PhD,Married,31605.0,1,0,22-11-2012,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,3,11,0,46,4,0.04492913603715245,-0.6038441574303075,0,0,0
675,1973,Master,Divorced,52034.0,1,1,17-05-2013,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,3,11,0,52,3,0.07565239361382148,0.019923055784556196,0,0,0
5025,1979,Graduation,Single,48526.0,1,0,24-12-2013,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,3,11,0,46,2,0.07037669790776857,-0.08718817746023022,0,0,0
2308,1954,Graduation,Married,46734.0,0,1,18-11-2012,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,3,11,0,71,2,0.06768170169760698,-0.14190406399804587,1,1,1
5995,1962,Graduation,Divorced,39552.0,1,1,18-12-2012,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,3,11,1,63,2,0.05688066219906878,-0.3611950780128851,1,1,1
6749,1966,Graduation,Single,86358.0,1,1,08-08-2012,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,3,11,0,59,2,0.1272723991481887,1.0679521235992795,1,1,1
1010,1977,Graduation,Together,46931.0,2,1,24-04-2014,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,3,11,0,48,2,0.06797797081222855,-0.13588898048914538,0,0,0
8977,1985,Basic,Single,16581.0,0,0,12-01-2013,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,3,11,0,40,1,0.022334480310887063,-1.062578241885744,0,0,0
4756,1952,2n Cycle,Divorced,63998.0,0,0,20-12-2013,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,3,11,1,73,0,0.09364510268657435,0.38522487862966015,1,1,1
3412,1951,Master,Married,67381.0,0,1,15-01-2013,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,3,11,0,74,3,0.0987328103757354,0.4885194345210833,1,1,1
606,1967,Graduation,Single,25930.0,1,1,10-10-2013,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,58,2,0.0363944800702624,-0.7771213092729993,1,1,0
5961,1978,Graduation,Married,42693.0,1,0,07-06-2014,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,3,11,0,47,2,0.061604425087527226,-0.2652896094775732,0,0,0
2975,1976,Graduation,Together,85606.0,0,1,12-11-2012,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,3,11,0,49,2,0.12614146323856731,1.044990992641446,0,0,0
2894,1985,Graduation,Single,72903.0,0,0,29-10-2013,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,3,11,1,40,2,0.10703736900994983,0.6571249732832585,0,0,0
7613,1974,2n Cycle,Together,49669.0,1,0,24-05-2014,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,3,11,0,51,0,0.07209566033422765,-0.05228847974107661,0,0,0
10542,1968,PhD,Married,36778.0,1,1,05-08-2012,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,3,11,0,57,4,0.05270883212820482,-0.4458947818387225,0,0,0
8015,1962,PhD,Divorced,85696.0,0,0,03-05-2013,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,3,11,1,63,4,0.12627681461072945,1.0477390003358675,1,1,1
10617,1989,Master,Divorced,10979.0,0,0,22-05-2014,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,3,11,0,36,3,0.013909609345861858,-1.2336264541540716,0,0,0
11166,1961,Graduation,Married,49678.0,0,1,02-02-2013,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,3,11,0,64,2,0.07210919547144387,-0.052013678971634454,1,1,1
849,1953,Master,Together,56129.0,0,1,20-06-2013,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,72,3,0.08181088104719852,0.14495740588073647,1,1,1
523,1989,Graduation,Married,37155.0,1,0,31-01-2013,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,3,11,0,36,2,0.05327580398715064,-0.4343836829409789,0,0,0
4066,1978,2n Cycle,Divorced,21282.0,1,0,11-05-2014,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,3,11,0,47,0,0.029404333650155802,-0.9190406399804586,0,0,0
8414,1962,PhD,Single,33419.0,0,1,17-08-2013,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,3,11,0,63,4,0.047657218138286994,-0.5484565356782999,1,1,1
819,1945,Graduation,Widow,63285.0,0,0,05-11-2013,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,3,11,0,80,2,0.09257281903822323,0.36345455100607615,1,1,1
4961,1974,Master,Together,21255.0,1,0,21-01-2014,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,3,11,0,51,3,0.029363728238507164,-0.9198650422887851,0,0,0
749,1981,Graduation,Together,42162.0,1,0,19-11-2013,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,3,11,1,44,2,0.06080585199177063,-0.2815028548746603,0,0,0
5430,1956,Graduation,Together,54450.0,1,1,14-09-2012,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,3,11,0,69,2,0.07928582600430718,0.0936917956703612,1,1,1
7755,1954,PhD,Married,57744.0,0,1,12-11-2013,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,3,11,0,71,4,0.08423968622544124,0.19426887728618975,1,1,1
10525,1986,Graduation,Single,26576.0,1,0,13-10-2012,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,3,11,1,39,2,0.03736600214155949,-0.757396720710818,0,0,0
1453,1943,PhD,Widow,57513.0,0,0,06-07-2013,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,3,11,0,82,4,0.0838922843702251,0.18721565753717442,1,1,1
8310,1964,Graduation,Together,68142.0,0,1,29-08-2012,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,3,11,0,61,2,0.099877281422573,0.5117553662483588,1,1,1
10710,1979,Graduation,Married,7500.0,0,1,29-08-2012,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,3,11,0,46,2,0.008677526859727853,-1.3398522182528778,0,0,0
5031,1974,Graduation,Together,83145.0,0,0,22-09-2012,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,3,11,1,51,2,0.12244035516200055,0.9698482489084302,0,0,0
2613,1960,Master,Married,54197.0,0,1,03-04-2014,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,3,11,0,65,3,0.07890533825811807,0.08596684070715398,1,1,1
213,1963,PhD,Single,23091.0,1,1,28-05-2014,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,3,11,0,62,4,0.03212489623061467,-0.8638056853225856,1,1,1
967,1976,Graduation,Married,46049.0,1,1,21-07-2013,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,3,11,1,49,2,0.06665152736503964,-0.1628194558944765,0,0,0
1077,1974,Graduation,Together,56715.0,0,0,05-12-2012,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,3,11,0,51,2,0.08269216887038752,0.1628499893133034,0,0,0
7959,1961,Graduation,Married,79410.0,0,0,29-05-2014,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,3,11,0,64,2,0.11682327321727204,0.8558059295899362,1,1,1
640,1951,Graduation,Married,57304.0,0,1,11-03-2013,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,3,11,0,74,2,0.08357796840598193,0.18083417300235108,1,1,1
4252,1965,Graduation,Married,44375.0,0,1,23-03-2014,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,3,11,0,60,2,0.06413399184282396,-0.21393239901071723,1,1,1
8432,1956,Graduation,Together,54450.0,1,1,14-09-2012,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,3,11,0,69,2,0.07928582600430718,0.0936917956703612,1,1,1
6218,1965,Graduation,Married,59594.0,0,1,20-10-2012,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,3,11,0,60,2,0.08702190887544065,0.25075570211596593,1,1,1
6905,1994,Graduation,Together,80685.0,0,0,22-08-2012,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,3,11,0,31,2,0.11874075098956892,0.8947360385942414,0,0,0
5922,1974,PhD,Married,40344.0,0,1,13-10-2013,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,3,11,0,51,4,0.058071754274095555,-0.3370126103019755,0,0,0
3598,1972,Graduation,Married,62710.0,0,1,23-05-2013,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,3,11,0,53,2,0.09170807416052071,0.3458978351806052,0,0,0
6116,1968,2n Cycle,Married,48985.0,0,1,05-07-2013,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,3,11,0,57,0,0.07106698990579545,-0.07317333821868034,0,0,0
6263,1968,Graduation,Together,35322.0,1,2,22-08-2012,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,3,11,0,57,2,0.05051914770744854,-0.49035143965069766,0,0,0
10486,1948,Graduation,Married,77142.0,0,0,29-05-2013,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,3,11,0,77,2,0.11341241863878629,0.7865561356905133,1,1,1
2410,1969,Graduation,Single,81657.0,0,0,22-01-2014,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,3,11,0,56,2,0.12020254580891995,0.9244145216939941,0,0,0
193,1996,Basic,Married,14421.0,0,0,17-02-2014,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,3,11,0,29,1,0.019086047378995875,-1.128530426551861,0,0,0
3363,1974,2n Cycle,Married,20130.0,0,0,17-03-2014,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,3,11,0,51,0,0.027671836086480505,-0.9542151384690544,0,0,0
8278,1990,PhD,Married,74214.0,0,0,26-08-2012,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,3,11,0,35,4,0.10900898733111157,0.6971542853653323,0,0,0
10660,1957,Master,Married,66726.0,1,1,12-01-2014,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,3,11,0,68,3,0.0977477531672221,0.4685200451894599,1,1,1
8686,1979,Basic,Together,23724.0,1,0,08-01-2013,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,3,11,0,46,1,0.03307686754815501,-0.8444780312051541,0,0,0
1604,1960,Master,Married,47353.0,0,1,13-11-2013,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,3,11,0,65,3,0.06861261835725543,-0.12300387774419101,1,1,1
5907,1952,Master,Married,33444.0,1,1,03-11-2012,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,73,3,0.04769481574166536,-0.5476932002076272,1,1,1
10669,1981,Graduation,Married,54386.0,0,1,17-05-2013,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,3,11,0,44,2,0.07918957613965855,0.09173765686543922,0,0,0
2918,1981,Graduation,Divorced,28510.0,1,1,13-04-2013,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,3,11,0,44,2,0.04027455273891021,-0.6983450886995817,0,0,0
5735,1991,Master,Single,90638.0,0,0,13-02-2014,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,3,11,0,34,3,0.13370910884656567,1.1986351561784372,0,0,0
359,1950,Graduation,Together,48070.0,0,1,13-01-2013,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,3,11,0,75,2,0.06969091762214709,-0.10111141644529938,1,1,1
8387,1957,Graduation,Married,43140.0,0,1,05-01-2013,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,3,11,0,68,2,0.062276670235932474,-0.2516411712619462,1,1,1
1829,1961,PhD,Divorced,54959.0,0,1,19-01-2013,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,3,11,1,64,4,0.0800513132090908,0.10923330585325638,1,1,1
3839,1958,Basic,Single,15056.0,1,1,03-05-2013,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,3,11,0,67,1,0.020041026504806478,-1.1091417055967756,1,1,1
9392,1971,Graduation,Single,26954.0,1,0,08-05-2014,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,54,2,0.03793447790464045,-0.7458550883942475,0,0,0
2292,1985,Graduation,Single,22327.0,1,0,02-08-2013,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,40,2,0.03097591347137168,-0.8871332173063418,0,0,0
10466,1965,Graduation,Married,44393.0,1,1,22-08-2013,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,3,11,0,60,2,0.0641610621172564,-0.21338279747183292,1,1,1
9855,1952,PhD,Single,62000.0,0,1,25-08-2013,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,3,11,0,73,4,0.09064030222457499,0.3242191078135019,1,1,1
4088,1962,PhD,Together,31497.0,0,1,06-12-2012,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,3,11,0,63,4,0.04476671439055789,-0.6071417666636133,1,1,1
5231,1974,2n Cycle,Married,45894.0,0,2,27-02-2014,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,3,11,0,51,0,0.06641842222409375,-0.16755213581264694,0,0,0
590,1970,Master,Divorced,78579.0,0,0,22-12-2012,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,3,11,1,55,3,0.11557352888097501,0.8304326585447772,0,0,0
8732,1969,Master,Widow,67369.0,0,1,17-11-2012,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,3,11,1,56,3,0.09871476352611379,0.4881530334951604,0,0,0
2315,1960,Graduation,Divorced,58401.0,0,1,20-04-2014,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,3,11,0,65,2,0.08522775124222481,0.214329333455467,1,1,1
3515,1952,Graduation,Single,62307.0,0,1,17-02-2014,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,3,11,0,73,2,0.09110200079406139,0.333592867393362,1,1,1
2245,1969,Master,Married,43641.0,1,1,22-04-2013,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,3,11,0,56,3,0.06303012620763503,-0.23634392842966628,0,0,0
6283,1968,Master,Divorced,63841.0,0,1,21-04-2013,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,57,3,0.09340898973735819,0.3804311318738359,0,0,0
2246,1965,2n Cycle,Married,46891.0,0,1,01-09-2013,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0,60,0,0.06791781464682316,-0.1371103172422216,1,1,1
6606,1969,Master,Married,70091.0,1,0,31-03-2013,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,3,11,0,56,3,0.10280839058195074,0.5712649995419987,0,0,0
5545,1972,PhD,Married,78075.0,0,0,05-04-2014,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,3,11,0,53,4,0.11481556119686706,0.8150438154560166,0,0,0
7342,1961,2n Cycle,Widow,59184.0,0,1,09-09-2012,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,3,11,0,64,0,0.08640530818003538,0.23823700039693443,1,1,1
837,1977,Graduation,Married,54809.0,1,1,11-09-2013,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,0,48,2,0.07982572758882057,0.10465329302922048,0,0,0
9500,1959,Graduation,Married,58113.0,0,1,25-01-2013,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,3,11,0,66,2,0.084794626851306,0.20553570883331806,1,1,1
3602,1958,Master,Married,51412.0,0,1,31-12-2013,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,3,11,0,67,3,0.07471696524176763,0.0009312692742206345,1,1,1
234,1979,Graduation,Divorced,15287.0,1,0,10-10-2012,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,46,2,0.02038842836002262,-1.1020884858477604,0,0,0
2995,1957,Master,Together,66636.0,0,0,17-08-2013,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,3,11,0,68,3,0.09761240179505998,0.4657720374950383,1,1,1
1118,1956,Master,Married,50965.0,0,1,20-02-2013,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,3,11,0,69,3,0.07404472009336237,-0.012717168941406369,1,1,1
7789,1965,PhD,Married,84618.0,0,0,22-11-2013,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,3,11,0,60,4,0.12465560595305414,1.0148239748404628,1,1,1
3068,1990,Graduation,Married,18351.0,0,0,29-10-2013,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,3,11,0,35,2,0.024996390630075676,-1.0085340905621203,0,0,0
8955,1957,PhD,Together,40451.0,0,2,16-02-2014,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,3,11,0,68,4,0.05823267201655498,-0.33374553448749655,1,1,1
945,1965,Graduation,Together,36317.0,0,1,22-05-2013,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,3,11,0,60,2,0.05201553232190767,-0.45997068791792617,1,1,1
5644,1957,Graduation,Together,42213.0,0,1,12-10-2013,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,3,11,0,68,2,0.06088255110266251,-0.2799456505144881,1,1,1
7192,1955,Graduation,Together,65748.0,0,1,15-04-2013,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,3,11,0,70,2,0.09627693492306026,0.43865836157674576,1,1,1
2324,1972,Graduation,Together,77044.0,0,1,27-10-2013,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,3,11,0,53,2,0.11326503603354307,0.7835638606454765,0,0,0
697,1969,Graduation,Together,74918.0,0,0,12-03-2013,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,3,11,0,56,2,0.11006773584224647,0.7186498122194742,0,0,0
3439,1972,Graduation,Married,56721.0,1,1,31-10-2012,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,3,11,0,53,2,0.08270119229519833,0.16303318982626486,0,0,0
1506,1975,Graduation,Single,42160.0,1,1,28-06-2013,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,3,11,1,50,2,0.06080284418350036,-0.28156392171231415,0,0,0
232,1965,Graduation,Single,61559.0,0,1,17-07-2013,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,3,11,0,60,2,0.08997708050098055,0.3107538701108363,1,1,1
8876,1963,PhD,Together,33629.0,1,1,08-08-2012,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,3,11,0,62,4,0.0479730380066653,-0.5420445177246497,1,1,1
4500,1991,PhD,Together,68682.0,0,0,06-10-2013,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,3,11,0,34,4,0.1006893896555458,0.5282434124148881,0,0,0
9739,1963,Graduation,Single,34377.0,0,1,19-01-2013,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,3,11,0,62,2,0.04909795829974614,-0.5192055204421239,1,1,1
10395,1986,Basic,Single,8940.0,1,0,22-08-2012,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,3,11,0,39,1,0.010843148814321978,-1.295884095142133,0,0,0
1176,1973,Graduation,Married,26228.0,1,0,22-09-2013,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,3,11,0,52,2,0.03684264350253257,-0.7680223504625813,0,0,0
1627,1957,2n Cycle,Divorced,77297.0,0,0,26-01-2013,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,3,11,0,68,0,0.11364552377973218,0.7912888156086837,1,1,1
938,1981,Graduation,Married,40211.0,1,1,30-07-2013,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,3,11,0,44,2,0.05787173502412262,-0.34107355500595404,0,0,0
2740,1958,PhD,Widow,33438.0,1,1,22-09-2013,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,3,11,0,67,4,0.047685792316854554,-0.5478764007205886,1,1,1
257,1959,PhD,Married,75032.0,0,1,28-04-2013,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,3,11,0,66,4,0.11023918091365184,0.7221306219657415,1,1,1
4058,1955,PhD,Single,61284.0,0,0,12-10-2013,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,3,11,0,70,4,0.08956350686381848,0.30235717993343714,1,1,1
7736,1986,Graduation,Married,22518.0,1,0,22-10-2012,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,3,11,1,39,2,0.03126315916118243,-0.8813013343104027,0,0,0
8210,1975,Master,Married,54730.0,0,1,15-08-2013,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,3,11,0,50,3,0.07970691916214492,0.1022411529418949,0,0,0
833,1955,Master,Married,38452.0,1,1,30-03-2014,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0,70,3,0.055226367650420494,-0.39478183872248174,1,1,1
6230,1971,Graduation,Divorced,44421.0,1,1,15-02-2013,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,3,11,0,54,2,0.06420317143304018,-0.21252786174467955,0,0,0
7325,1986,PhD,Together,38197.0,1,0,29-06-2013,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,3,11,0,39,4,0.054842872095961115,-0.4025678605233428,0,0,0
